country,year,primary_energy_consumption,gdp,population
Kuwait,0.06504065040650407,0.0011153963364018114,3.3668997568087804e-4,1.2685527888484983e-5
Ukraine,0.9512195121951219,0.012677488278785193,0.003206433234735198,0.005550492015213801
Rwanda,0.6585365853658537,2.4696464820344956e-5,6.837784058501301e-5,6.761882678585352e-4
Macao,0.7804878048780488,7.937963718834034e-5,3.3668997568087804e-4,5.0025669273011966e-5
Cyprus,0.5528455284552846,8.353904178966159e-5,2.6381310492072852e-5,7.838393138890313e-5
Congo,0.8455284552845529,6.890313684876243e-5,1.1799969870968097e-4,4.401552148833978e-4
French Guiana,0.7967479674796748,5.1433637523213156e-5,3.3668997568087804e-4,1.874732067102767e-5
Iceland,0.7560975609756098,2.9616260575345254e-4,5.317446975051523e-5,3.25791064905879e-5
Vietnam,0.15447154471544716,0.0011153963364018114,3.3668997568087804e-4,0.0022957889493440513
Moldova,0.8861788617886179,4.4891673973697566e-4,1.2526961164632193e-4,4.6581960927643125e-4
Afghanistan,0.5609756097560976,0.0011153963364018114,1.1791543915709694e-4,0.001304195668028641
Eritrea,0.8780487804878049,2.223981647768959e-5,3.3668997568087804e-4,3.733790405609938e-4
Madagascar,0.008130081300813009,0.0011153963364018114,3.3668997568087804e-4,3.305841681739471e-4
Syria,0.5121951219512195,0.0011153963364018114,2.2361959532060977e-4,6.268775493141662e-4
Oceania (Ember),0.8455284552845529,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Cuba,0.06504065040650407,0.0011153963364018114,2.8282388585676153e-5,2.6619224017922525e-4
Guinea,0.983739837398374,2.254007349734747e-4,1.7270122552751876e-4,0.0016817346479126912
Portugal,0.5447154471544715,7.582334625421067e-4,4.989123551107861e-4,0.0011006180470004543
Democratic Republic of Congo,0.7886178861788617,3.518856292717782e-4,1.8117053542529953e-4,0.005570993401372069
Brunei,0.6747967479674797,2.7800420504080946e-4,3.3668997568087804e-4,2.556868645474156e-5
Micronesia (country),0.6666666666666666,0,3.3668997568087804e-4,9.81901298863058e-6
Samoa,0.7235772357723578,7.74689106996084e-6,3.3668997568087804e-4,2.0641964961136103e-5
Uganda,0.959349593495935,4.539340215373195e-4,6.617842034225916e-4,0.005159971310016656
Libya,0.2764227642276423,0.0011153963364018114,3.3668997568087804e-4,9.942103340955868e-5
Bangladesh,0.6422764227642277,3.872795628011463e-4,5.857598267790625e-4,0.010180630766535735
Honduras,0.8617886178861789,4.0159051425756726e-4,2.277325359003753e-4,9.6247022576535e-4
Malaysia,0.8536585365853658,0.010854473234583602,0.0030756638387881255,0.0032219651090608023
Asia,0.6260162601626016,0.1692991016513137,3.3668997568087804e-4,0.30948101226316316
United States,0.16260162601626016,0.0011153963364018114,0.008383362850757541,0.012913902193364364
French Polynesia,0.7723577235772358,4.285486553298807e-5,3.3668997568087804e-4,2.8540977270812083e-5
Cote d'Ivoire,0.43902439024390244,0.0011153963364018114,4.090053818549056e-5,3.80484174166942e-4
Iraq,0.22764227642276422,0.0011153963364018114,3.3668997568087804e-4,4.791155549375806e-4
Romania,0.21138211382113822,0.0011153963364018114,1.5623292164910102e-4,0.001663229331599916
Israel,0.35772357723577236,0.0011153963364018114,3.3668997568087804e-4,1.2658207622463476e-4
South Africa,0,0.0011153963364018114,3.3668997568087804e-4,6.416191820276183e-4
OPEC (Shift),0.4959349593495935,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Ukraine,0.0975609756097561,0.0011153963364018114,3.3668997568087804e-4,0.0032626266887921295
Asia,0.0975609756097561,0.0011153963364018114,3.3668997568087804e-4,0.12606808656142396
Japan,0.04065040650406504,0.0011153963364018114,7.592591701147022e-4,0.005846123022843426
Slovakia,0.8211382113821138,0.002918836182698433,5.890780320780564e-4,6.680443923820606e-4
Cuba,0.8130081300813008,0.001426805759646982,3.425227815715067e-4,0.0013801788217187023
United Arab Emirates,0.8373983739837398,0.008203840659834117,0.0017295082922741433,4.737690857717521e-4
Greenland,0.6016260162601627,0.0011153963364018114,3.3668997568087804e-4,5.816432431648897e-6
Ireland,0.7560975609756098,0.0016329042576424503,5.661789685691055e-4,4.4048857681911065e-4
Mongolia,0.7317073170731707,7.422067566876407e-4,3.337447920222871e-5,2.684305629750183e-4
Bangladesh,0.23577235772357724,0.0011153963364018114,3.3668997568087804e-4,0.003699515404171227
Slovakia,0.9024390243902439,0.002569615171999376,9.295072817744054e-4,6.713045527891493e-4
OPEC (EIA),0.967479674796748,0.15178387487142866,3.3668997568087804e-4,8.695984741435039e-4
Thailand,0.4796747967479675,0.0011153963364018114,3.230519798697954e-4,0.003211621691147946
Iraq,0.34146341463414637,0.0011153963364018114,3.3668997568087804e-4,5.401706318785563e-4
El Salvador,0.7317073170731707,2.0430475476114842e-4,1.315137037179941e-4,6.668915467617262e-4
Africa,0.6504065040650406,0.021994723561556736,3.3668997568087804e-4,0.05985367035571237
Bahrain,0.7560975609756098,0.0010945603189770677,3.703281834623823e-5,7.108850057058494e-5
Australia,0.17886178861788618,0.0011153963364018114,3.4483982868283773e-4,6.810936104360547e-4
Non-OPEC (EI),0.8699186991869918,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
North America (Ember),0.8373983739837398,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Aruba,0.943089430894309,6.818823918291034e-5,3.3668997568087804e-4,1.280957532019319e-5
Madagascar,0.8211382113821138,1.2228649527884492e-4,1.5912489034816725e-4,0.0020767169588825477
Central and South America (Shift),0.008130081300813009,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Zimbabwe,0.008130081300813009,0.0011153963364018114,3.3668997568087804e-4,1.398563943776506e-4
Libya,0.967479674796748,0.0027683697212456367,8.910456947311488e-4,8.162833106017969e-4
OECD (EIA),0.6585365853658537,0.6839529044452229,3.3668997568087804e-4,8.695984741435039e-4
Venezuela,0.7723577235772358,0.009454807589960243,0.0023910475894181574,0.00274762015981099
Nepal,0.25203252032520324,0.0011153963364018114,3.3668997568087804e-4,6.638333673932405e-4
Mauritius,0.7886178861788617,1.3610351743885898e-4,1.1532365249873601e-4,1.46971595961523e-4
Hong Kong,0.926829268292683,0.004123113796174728,0.0025987401594517435,9.136189053247821e-4
Europe (Shift),0.5040650406504065,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Ecuador,0.9186991869918699,0.002333283001808054,0.001275661565163715,0.0019540770553473493
Spain,0.6747967479674797,0.01189295958027911,0.004183357545633916,0.004744122058282665
South Korea,0.2845528455284553,0.0011153963364018114,2.0203826393765513e-4,0.0017780179524985605
Trinidad and Tobago,0.42276422764227645,0.0011153963364018114,3.0767868155911986e-5,8.46428576651224e-5
New Zealand,0.8780487804878049,0.002990728891604395,0.0010448920429041754,5.293024361534037e-4
Brunei,0.43902439024390244,0.0011153963364018114,3.3668997568087804e-4,7.3054987962424175e-6
Benin,0.7642276422764228,4.965289242827249e-5,7.340286699377828e-5,7.360273567991088e-4
Switzerland,0.8211382113821138,0.0050579269821823016,0.0025064323505479273,8.97737975257585e-4
Panama,0.6666666666666666,6.740965063410052e-4,1.1555056330842922e-4,2.546102123896436e-4
Qatar,0.8536585365853658,0.002907332829347904,5.902274341452774e-4,1.0526443807836257e-4
Armenia,0.7967479674796748,5.744007773030863e-4,1.1290607209118826e-4,4.0255964517005283e-4
Samoa,0.8699186991869918,1.535080260675126e-5,3.3668997568087804e-4,2.3449314953682785e-5
High-income countries,0.991869918699187,0.8552896594163057,3.3668997568087804e-4,0.15215324076920195
New Caledonia,0.959349593495935,2.951487508818805e-4,3.3668997568087804e-4,3.5182486708151446e-5
Afghanistan,0.016260162601626018,0.0011153963364018114,3.3668997568087804e-4,5.96703819475299e-4
Nicaragua,0.991869918699187,0.0011153963364018114,2.507739828507125e-4,8.634300353725789e-4
Haiti,0.8943089430894309,1.1798411114435324e-4,1.1311952909927227e-4,0.001223203384581224
Argentina,0.983739837398374,0.012458235663738045,0.006244898611152472,0.005627496882219135
Austria,0.13008130081300814,0.0011153963364018114,2.186596481325091e-4,8.109513840707477e-4
European Union (27),0,0.0011153963364018114,3.3668997568087804e-4,0.032183303080085116
Colombia,0.943089430894309,0.007079007674243057,0.004814127573143325,0.005919489620937406
Poland,0.12195121951219512,0.0011153963364018114,3.3668997568087804e-4,0.003070200534127235
Luxembourg,0.9512195121951219,5.765324721612634e-4,2.521749741587985e-4,7.388864139375379e-5
Iran,0.6422764227642277,0.005692782105737716,0.002237201241245131,0.004624207220772288
Niger,0.9105691056910569,1.194918953123322e-4,1.0923091569516726e-4,0.0022314339372683845
Zambia,0.5691056910569106,0.0011153963364018114,5.46619970448299e-5,5.319678400868213e-4
Uruguay,0.7479674796747967,5.250078476623964e-4,2.725693777655942e-4,3.9176851297962874e-4
Ukraine,0.3170731707317073,0.0011153963364018114,3.3668997568087804e-4,0.004178622382683168
Benin,0.7398373983739838,3.883844046483723e-5,6.812578660509935e-5,6.57677855408786e-4
Burundi,0.10569105691056911,0.0011153963364018114,3.3668997568087804e-4,1.8143092840346367e-4
Sweden,0.8699186991869918,0.008333198142935207,0.0029833560298843094,0.001138854984196379
Spain,0.34959349593495936,0.0011153963364018114,7.186158341002434e-4,0.003285044098156592
USSR,0.37398373983739835,0.0011153963364018114,0.004075665101912798,0.021650704630336567
Argentina,0.056910569105691054,0.0011153963364018114,2.577679589465036e-4,7.549084199916977e-4
South Africa,0.16260162601626016,0.0011153963364018114,3.3668997568087804e-4,8.90735510167259e-4
Lesotho,0.6991869918699187,8.9427198928407e-6,1.8818554847073978e-5,2.060787056181991e-4
Asia and Oceania (Shift),0.6585365853658537,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Australia,0.36585365853658536,0.0011153963364018114,6.254385220673689e-4,9.340388775874904e-4
Middle East (EI),0.7642276422764228,0.05041107389825708,3.3668997568087804e-4,8.695984741435039e-4
Europe (Shift),0.13821138211382114,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Nicaragua,0.975609756097561,3.72123732285082e-4,2.1888333727659447e-4,8.395036722797216e-4
Western Africa (EI),0.6829268292682927,0.0026298485498822597,3.3668997568087804e-4,8.695984741435039e-4
Yugoslavia,0.6991869918699187,0.010783256428925357,0.0017679698793174,0.002776545336091231
Norway,1,0.007189062920366141,3.3668997568087804e-4,6.80213718883888e-4
Oman,0.42276422764227645,0.0011153963364018114,2.9518945593753693e-6,5.824188503531254e-5
Israel,0.3008130081300813,0.0011153963364018114,3.3668997568087804e-4,9.649174901770763e-5
Myanmar,1,0.0011153963364018114,3.3668997568087804e-4,0.0067836005499281185
Seychelles,0.9186991869918699,4.863903755670044e-5,1.4862095449578811e-5,1.179531976634652e-5
North Macedonia,0.959349593495935,3.9548138874937665e-4,2.0922391732171205e-4,2.624714387080978e-4
Persian Gulf (Shift),0.2845528455284553,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
North America (EI),0.6747967479674797,0.2974426885157879,3.3668997568087804e-4,8.695984741435039e-4
Peru,0.11382113821138211,0.0011153963364018114,5.277732660272071e-5,5.405297230911866e-4
Chad,0.967479674796748,9.604325187238363e-5,1.8576905741841417e-4,0.0020042777334218095
Non-OPEC (EI),0.5365853658536586,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
European Union (27),0.13821138211382114,0.0011153963364018114,3.3668997568087804e-4,0.03488862990196491
Asia,0.37398373983739835,0.0011153963364018114,3.3668997568087804e-4,0.16571944613361186
North America,0.2926829268292683,0.0011153963364018114,3.3668997568087804e-4,0.0214664472103529
United States Virgin Islands,0.7317073170731707,1.5826534508027378e-4,3.3668997568087804e-4,1.228865068463297e-5
G20 (Ember),0.8292682926829268,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Cote d'Ivoire,0.25203252032520324,0.0011153963364018114,3.3668997568087804e-4,2.481407286491821e-4
Asia & Oceania (EIA),0.6829268292682927,0.22294238387456064,3.3668997568087804e-4,8.695984741435039e-4
Mozambique,0.12195121951219512,0.0011153963364018114,3.3668997568087804e-4,4.7166724001004287e-4
New Zealand,0.3008130081300813,0.0011153963364018114,1.1746903760862145e-4,1.9715313244832465e-4
Myanmar,0.8943089430894309,8.903595493309521e-4,0.001460277182971347,0.006138875583154916
Angola,0.17886178861788618,0.0011153963364018114,3.3668997568087804e-4,3.5922445796773996e-4
Netherlands,0.6422764227642277,0.012073607721370241,0.00252181698536523,0.0017449238875815525
Eurasia (EIA),0.8617886178861789,0.16640015262186533,3.3668997568087804e-4,8.695984741435039e-4
United States,0.7317073170731707,0.29387746785990476,0.07115267290535236,0.030835593114283927
South Korea,0.032520325203252036,0.0011153963364018114,3.3668997568087804e-4,0.0012102905192652898
Western Africa (EI),0.7479674796747967,0.0036821649158771583,3.3668997568087804e-4,8.695984741435039e-4
North Korea,0.5365853658536586,0.0011153963364018114,3.3668997568087804e-4,0.001670814372153585
Slovakia,0.6910569105691057,0.003115225070577692,4.663053812472418e-4,6.394707252570007e-4
Central & South America (EIA),0.8536585365853658,0.08853135416425806,3.3668997568087804e-4,8.695984741435039e-4
Taiwan,0.2682926829268293,0.0011153963364018114,7.298253809362039e-5,6.038635190356759e-4
Suriname,0.8455284552845529,1.1953088973046959e-4,3.3668997568087804e-4,6.323622356584111e-5
Democratic Republic of Congo,0.2601626016260163,0.0011153963364018114,3.3668997568087804e-4,0.0011746631770881168
Equatorial Guinea,0.6910569105691057,4.822309709656831e-6,5.391883856766774e-6,4.6804040633287473e-5
Guyana,0.8861788617886179,8.768544825160373e-5,3.3668997568087804e-4,9.315141767529642e-5
North Macedonia,0.8455284552845529,4.104422471747541e-4,1.3200024611717242e-4,2.577956708864551e-4
South Korea,0.9512195121951219,0.044789079659578096,0.01476798629993814,0.00640246419452453
Turkey,0.5447154471544715,0.00141087004076817,0.0010064304558609187,0.004104833799588538
Portugal,0.6422764227642277,0.0017236572667875285,9.218149643657541e-4,0.0012037259490666552
Western Africa (EI),0.8617886178861789,0.0050725368908444415,3.3668997568087804e-4,8.695984741435039e-4
Guinea-Bissau,0.8780487804878049,1.737851234989537e-5,1.287414364624332e-5,1.8477896609934774e-4
Greece,0.3821138211382114,0.0011153963364018114,1.6147930562977584e-4,9.387862399188164e-4
OPEC (EI),0.7723577235772358,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Brunei,0.5609756097560976,0.0011153963364018114,3.3668997568087804e-4,1.568466664568674e-5
European Union (27),0.35772357723577236,0.0011153963364018114,3.3668997568087804e-4,0.040580137744865956
Ghana,0.7967479674796748,3.6155624496985014e-4,2.9169948636004504e-4,0.0023259359555378107
Brazil,0.7560975609756098,0.022294447657500067,0.009998749506574318,0.01969334156100919
Niger,0.23577235772357724,0.0011153963364018114,3.3668997568087804e-4,2.3128991670861923e-4
Barbados,0.6910569105691057,6.595255920970016e-5,2.215948903631582e-5,3.1830222947459687e-5
Singapore,0.8536585365853658,0.006977245241043858,0.0014679695003799982,5.39794263518624e-4
Africa (EIA),0.6504065040650406,0.025297810740580975,3.3668997568087804e-4,8.695984741435039e-4
Netherlands Antilles,0.5609756097560976,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
North America (Ember),0.9512195121951219,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Somalia,0.7479674796747967,2.928480802117747e-5,3.3668997568087804e-4,7.987652776057133e-4
Nicaragua,0.8943089430894309,2.8161768778820726e-4,1.6758845008483874e-4,0.00072761686635167805
Montserrat,0.8617886178861789,2.1836874156936596e-6,3.3668997568087804e-4,3.633172774379683e-7
Tunisia,0.9349593495934959,0.0014586771974046061,9.448919165917081e-4,0.0014363581385358126
World,0.024390243902439025,0.0011153963364018114,3.3668997568087804e-4,0.20704009894321462
Congo,0.3008130081300813,0.0011153963364018114,3.3668997568087804e-4,8.286244142084547e-5
Panama,0.8373983739837398,8.827556377941618e-4,2.3727273059696922e-4,3.9523488049012824e-4
Tunisia,0.08943089430894309,0.0011153963364018114,3.3668997568087804e-4,2.7514752009877736e-4
OECD (EI),0.6341463414634146,0.6394526044482309,3.3668997568087804e-4,8.695984741435039e-4
Turkey,0.056910569105691054,0.0011153963364018114,3.3668997568087804e-4,0.001808425110270041
Canada,0.18699186991869918,0.0011153963364018114,4.500030601015576e-4,0.0011245430428370503
Madagascar,0.3821138211382114,0.0011153963364018114,3.3668997568087804e-4,4.639007272616905e-4
Namibia,0.959349593495935,3.0255769032798397e-4,1.7170501405379645e-4,2.9878887240916273e-4
Greece,0.6016260162601627,0.0022738685067060557,8.064302032359843e-4,0.0010848395368568322
Hungary,0.2682926829268293,0.0011153963364018114,2.562820543003924e-4,0.0010939774076352813
United States Virgin Islands,0.7886178861788617,1.5502880837487068e-4,3.3668997568087804e-4,1.2922808997834652e-5
Upper-middle-income countries,0.36585365853658536,0.0011153963364018114,3.3668997568087804e-4,0.10777055852177762
Eurasia (Shift),0.7235772357723578,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Democratic Republic of Congo,0.34959349593495936,0.0011153963364018114,3.3668997568087804e-4,0.001358781882709274
